,terminalId,terminalNm,city
722,NAI2446801,발산리,강원도
723,NAI2450401,오미리,강원도
724,NAI2451401,군량1반,강원도
725,NAI2451601,상무룡,강원도
726,NAI2451701,수인리(강원),강원도
727,NAI2451702,웅진리,강원도
728,NAI2451801,학조리,강원도
729,NAI2452401,양구,강원도
730,NAI2454501,성심병원,강원도
731,NAI2454901,송청리,강원도
732,NAI2455401,양구정중앙,강원도
733,NAI2455402,청리(강원),강원도
734,NAI2455406,청1리,강원도
735,NAI2455801,대월,강원도
736,NAI2455901,원리,강원도
737,NAI2456301,해안,강원도
738,NAI2460001,서화(강원),강원도
739,NAI2460301,천도리,강원도
740,NAI2460401,사천리(시내),강원도
741,NAI2460402,서흥리(시내),강원도
742,NAI2460403,잔다리(시내),강원도
743,NAI2460501,백담사,강원도
744,NAI2460502,연화동(시내),강원도
745,NAI2460503,용대초등(시내),강원도
746,NAI2460504,창바위(시내),강원도
747,NAI2460601,남교,강원도
748,NAI2460603,용대삼거리,강원도
749,NAI2460604,담장골(시내),강원도
750,NAI2460605,백담사(시내),강원도
751,NAI2460606,삼초소(시내),강원도
752,NAI2460701,장수대,강원도
753,NAI2461201,원통,강원도
754,NAI2462201,설악산입구,강원도
755,NAI2462301,가아리(시내),강원도
756,NAI2462302,상촌(시내),강원도
757,NAI2462303,앙금밭(시내),강원도
758,NAI2463501,인제,강원도
759,NAI2463801,인제체육관,강원도
760,NAI2464301,쌍다리(시내),강원도
761,NAI2464501,관대리,강원도
762,NAI2464601,부평(시내),경기도
763,NAI2464701,신월,강원도
764,NAI2464801,신남,강원도
765,NAI2465001,신남(시내),강원도
766,NAI2465002,신풍리(시내),강원도
767,NAI2465201,어론(시내),강원도
768,NAI2465301,섬재(시내),강원도
769,NAI2465801,군단앞,강원도
770,NAI2465901,현리(강원),강원도
771,NAI2465902,덕다리,강원도
772,NAI2466401,상남,강원도
773,NAI2466402,고석평,강원도
774,NAI2466501,하남(강원),강원도
775,NAI2466601,미다리,강원도
776,NAI2466801,가로리(시내),강원도
777,NAI2470101,현내,강원도
778,NAI2470102,화곡,경기도
779,NAI2471001,화진포,강원도
780,NAI2472501,거진,강원도
781,NAI2473401,간성,강원도
782,NAI2474101,장신,강원도
783,NAI2474201,진부령,강원도
784,NAI2476401,경동대입구,강원도
785,NAI2476801,창바위,강원도
786,NAI2480601,범바위,강원도
787,NAI2482701,속초,강원도
788,NAI2482702,속초(동해상사),강원도
789,NAI2482703,속초(강원흥업),강원도
790,NAI2490401,설악,강원도
791,NAI2500001,물치,강원도
792,NAI2500601,둔전,강원도
793,NAI2500701,낙산,강원도
794,NAI2500801,낙산사,강원도
795,NAI2500901,낙산버스터미널,강원도
796,NAI2503101,양양,강원도
797,NAI2503301,오색흘림골,강원도
798,NAI2503302,오색등산로,강원도
799,NAI2503303,한계령,강원도
800,NAI2503304,오색,강원도
801,NAI2503501,상평,강원도
802,NAI2503701,논화리,강원도
803,NAI2503702,송천,강원도
804,NAI2503703,공수전,강원도
805,NAI2503901,서림,강원도
806,NAI2503902,황이,강원도
807,NAI2504201,양양국제공항,강원도
808,NAI2504401,손양,강원도
809,NAI2504701,하조대,강원도
810,NAI2505301,인구,강원도
811,NAI2505801,남애리,강원도
812,NAI2510101,팔봉산,강원도
813,NAI2510201,비발디파크,강원도
814,NAI2510301,굴업(시내),강원도
815,NAI2510302,점촌.명(시내),강원도
816,NAI2510701,남전리(시내),강원도
817,NAI2510801,양덕원,강원도
818,NAI3725001,낙동,경상북도
819,NAI3725701,청리,경상북도
820,NAI3726701,옥산,경상북도
821,NAI3730301,다인,경상북도
822,NAI3730401,신락,경상북도
823,NAI3731201,안계,경상북도
824,NAI3732801,단촌,경상북도
825,NAI3733501,의성,경상북도
826,NAI3734901,춘산,경상북도
827,NAI3734902,사미,경상북도
828,NAI3735601,탑리,경상북도
829,NAI3735701,명덕1,경상북도
830,NAI3735802,가음,경상북도
831,NAI3736201,봉양,경상북도
832,NAI3736202,도리원,경상북도
833,NAI3736401,비안,경상북도
834,NAI3737101,이연,경상북도
835,NAI3737301,단밀,경상북도
836,NAI3737501,낙정,경상북도
837,NAI3737502,생송,경상북도
838,NAI3737503,생물,경상북도
839,NAI3737504,진전(경북),경상북도
840,NAI3740001,기곡,경상북도
841,NAI3740301,신촌,경상북도
842,NAI3740302,신촌약수터,경상북도
843,NAI3740303,구수,경상북도
844,NAI3740901,진보,경상북도
845,NAI3740902,뎃두돌,경상북도
846,NAI3741101,신촌1동,경상북도
847,NAI3741102,신촌2동,경상북도
848,NAI3741103,괴정1동,경상북도
849,NAI3741104,청석거리,경상북도
850,NAI3741105,괴정2동,경상북도
851,NAI3741106,황장재,경상북도
852,NAI3741501,옹점(신기),경상북도
853,NAI3741601,관1동,경상북도
854,NAI3741602,파천,경상북도
855,NAI3741801,중평,경상북도
856,NAI3741803,서원,경상북도
857,NAI3742001,덕천,경상북도
858,NAI3742002,이사리,경상북도
859,NAI3742101,지경(청송),경상북도
860,NAI3742201,신흥,경상북도
861,NAI3742301,약수탕,경상북도
862,NAI3742401,절골,경상북도
863,NAI3742402,월외,경상북도
864,NAI3742403,거대,경상북도
865,NAI3743101,청송,경상북도
866,NAI3743102,관광호텔,경상북도
867,NAI3743103,거두산,경상북도
868,NAI3743104,법수,경상북도
869,NAI3743301,초막골,경상북도
870,NAI3743401,청운,경상북도
871,NAI3743402,일두,경상북도
872,NAI3743501,다리골,경상북도
873,NAI3743502,교동(청송),경상북도
874,NAI3743601,박물관,경상북도
875,NAI3743602,송생학교,경상북도
876,NAI3743603,송생회관,경상북도
877,NAI3743701,주왕산,경상북도
878,NAI3743702,하의,경상북도
879,NAI3743703,상의,경상북도
880,NAI3743801,신점,경상북도
881,NAI3743802,이전,경상북도
882,NAI3743803,주산지,경상북도
883,NAI3743901,새골,경상북도
884,NAI3743902,신점1,경상북도
885,NAI5080001,성포,경상남도
886,NAI5080002,생철,경상남도
887,NAI5080003,송촌,경상남도
888,NAI5080004,독산,경상남도
889,NAI3743903,신점2,경상북도
890,NAI3744001,상평,경상북도
891,NAI3744002,석고개,경상북도
892,NAI3744101,설티,경상북도
893,NAI3744102,항동,경상북도
894,NAI3744103,좌지동,경상북도
895,NAI3744104,내룡,경상북도
896,NAI3744302,옥동,경상북도
897,NAI3744303,홍원,경상북도
898,NAI3744401,구천,경상북도
899,NAI3744601,부남,경상북도
900,NAI3744602,넘바들,경상북도
901,NAI3744603,군부대앞,경상북도
902,NAI3744604,이현,경상북도
903,NAI3744701,중기,경상북도
904,NAI3744702,옷밭골,경상북도
905,NAI3744801,양숙1,경상북도
906,NAI3744802,양숙2,경상북도
907,NAI3745101,안덕,경상북도
908,NAI3745601,도평(현동),경상북도
909,NAI3745602,도평,경상북도
910,NAI3745701,눌인,경상북도
911,NAI3746001,고평,경상북도
912,NAI3746201,화목(현서),경상북도
913,NAI3746401,월정,경상북도
914,NAI3750101,상옥,경상북도
915,NAI3750301,가사(포항시),경상북도
916,NAI3750303,통전,경상북도
917,NAI3750304,월평,경상북도
918,NAI3750306,두마,경상북도
919,NAI3750601,봉계,경상북도
920,NAI3750701,죽장,경상북도
921,NAI3750801,정자,경상북도
922,NAI3750802,지동,경기도
923,NAI3751001,흥해,경상북도
924,NAI3751002,송라,경상북도
925,NAI3751201,화진,경상북도
926,NAI3751501,청하,경상북도
927,NAI3752501,기계,경상북도
928,NAI3754401,흥해,경상북도
929,NAI3754601,포항KTX,경상북도
930,NAI3765501,효자동,경상북도
931,NAI3770101,나루끝,경상북도
932,NAI3776001,포항,경상북도
933,NAI3789201,창하,경상북도
934,NAI3790401,용덕입구,경상북도
935,NAI3800201,육통노당달,경상북도
936,NAI3800701,안강,경상북도
937,NAI3801602,풍산금속,경상북도
938,NAI3801801,안강,경상북도
939,NAI3802601,산대,경상북도
940,NAI3802801,안강휴게소,경상북도
941,NAI3805001,부일,경상북도
942,NAI3805301,심곡,경상북도
943,NAI3805302,아화,경상북도
944,NAI3805601,대천,경상북도
945,NAI3812101,입천,경상북도
946,NAI3812102,봉길,경상북도
947,NAI3812104,문무왕릉정류소,경상북도
948,NAI3812202,전촌교,경상북도
949,NAI3812302,대본3리,경상북도
950,NAI3812303,화로본가,경상북도
951,NAI3812304,대본2리,경상북도
952,NAI3812305,대본1리,경상북도
953,NAI3812306,대본초,경상북도
954,NAI3812307,나정2리(경주시),경상북도
955,NAI3812308,나정1리(경주시),경상북도
956,NAI5080101,마현,경상남도
957,NAI5080102,사촌(김해),경상남도
958,NAI5080201,나전(김해),경상남도
959,NAI5080401,소감,경상남도
960,NAI5080402,상동매리,경상남도
961,NAI5080403,"포산,동척골",경상남도
962,NAI3812501,감포,경상북도
963,NAI3812502,전동리,경상북도
964,NAI3812503,동아사앞,경상북도
965,NAI3812504,전촌,경상북도
966,NAI3812701,불국사,경상북도
967,NAI3812801,불국사역,경상북도
968,NAI3814601,경주(역부),경상북도
969,NAI3814701,경주(역포),경상북도
970,NAI3815601,중앙시장,경상북도
971,NAI3815701,경주시외,경상북도
972,NAI3817701,건천,경상북도
973,NAI3818301,신경주역,경상북도
974,NAI3818401,산내,경상북도
975,NAI3819701,내남,경상북도
976,NAI3820801,모화,경상북도
977,NAI3821201,입실,경상북도
978,NAI3821601,원자력사택앞,경상북도
979,NAI3821602,양남,경상북도
980,NAI3821701,나산리,경상북도
981,NAI3821702,상라리,경상북도
982,NAI3821901,읍천,경상북도
983,NAI3821902,나아,경상북도
984,NAI3822001,수렴2리,경상북도
985,NAI3822002,진리,경상북도
986,NAI3822003,하서,경상북도
987,NAI3830001,용천사,경상북도
988,NAI3830201,소말,경상북도
989,NAI3830301,율정,경상북도
990,NAI3830401,각북,경상북도
991,NAI3830701,풍각,경상북도
992,NAI3831102,차산,경상북도
993,NAI3831301,흑석,경상북도
994,NAI3831501,구라,경상북도
995,NAI3831601,이서,경상북도
996,NAI3831801,양원,경상북도
997,NAI3831802,고철,경상북도
998,NAI3831901,가금,경상북도
999,NAI3832001,각남,경상북도
1000,NAI3832002,옥산,경상북도
1001,NAI3832101,칠성리,경상북도
1002,NAI3832301,남성현,경상북도
1003,NAI3832401,투우장,경상북도
1004,NAI3833001,화양,경상북도
1005,NAI3833002,태릉(단장),경상북도
1006,NAI3833501,신암,경상북도
1007,NAI3833502,무등,경상북도
1008,NAI3834101,청도(경북),경상북도
1009,NAI3835101,두곡,경상북도
1010,NAI3835401,동창(매전),경상북도
1011,NAI3835502,임실,경상북도
1012,NAI3835701,온막,경상북도
1013,NAI3835801,지전,경상북도
1014,NAI3835901,매전,경상북도
1015,NAI3836001,금천,경상북도
1016,NAI3836002,사전,경상북도
1017,NAI3836003,김전,경상북도
1018,NAI3836201,동곡,경상북도
1019,NAI3836401,오봉,경상북도
1020,NAI3836501,봉하,경상북도
1021,NAI3836601,공암,경상북도
1022,NAI3836602,지촌,경상북도
1023,NAI3836603,삼계리,경상북도
1024,NAI3836604,소진,경상북도
1025,NAI3836701,방음,경상북도
1026,NAI3836702,대천,경상북도
1027,NAI3836801,운문사,경상북도
1028,NAI3836802,신원(경북),경상북도
1029,NAI5080501,소락,경상남도
1030,NAI5080601,지나,경상남도
1031,NAI5080602,감내,경상남도
1032,NAI5080603,신안,경상남도
1033,NAI5080604,괴정,경상남도
1034,NAI5080605,덕산(동읍),경상남도
1035,NAI5080704,구포시장,부산광역시
1036,NAI5080705,구포역,부산광역시
1037,NAI5080801,대동수문,경상남도
1038,NAI5080802,안막3구,경상남도
1039,NAI5080901,안막3구,경상남도
1040,NAI5080902,안막1구,경상남도
1041,NAI5080903,원지,경상남도
1042,NAI5083101,삼계,경상남도
1043,NAI5084501,경남정비,경상남도
1044,NAI5084601,시호3구,경상남도
1045,NAI5084602,시호2구,경상남도
1046,NAI5084603,시호1구,경상남도
1047,NAI5084604,대항(술미),경상남도
1048,NAI5084605,한림정종전,경상남도
1049,NAI5084801,한림초등학교,경상남도
1050,NAI5084802,한림정역,경상남도
1051,NAI5084803,한림면사무소,경상남도
1052,NAI5084804,청원아파트,경상남도
1053,NAI5084805,한림정,경상남도
1054,NAI5084901,하수처리장,경상남도
1055,NAI5084902,기산마을,경상남도
1056,NAI5084903,가동마을,경상남도
1057,NAI5084904,가산마을,경상남도
1058,NAI5084905,신전,경상남도
1059,NAI5084906,가동,경상남도
1060,NAI5085001,금음마을,경상남도
1061,NAI5085002,인현마을,경상남도
1062,NAI5085003,윗퇴래,경상남도
1063,NAI5085004,아래퇴래,경상남도
1064,NAI5085005,신기마을,경상남도
1065,NAI5085006,명동,경상남도
1066,NAI5085101,정수장,경상남도
1067,NAI5085301,홍익자동차,경상남도
1068,NAI5085302,망천,경상남도
1069,NAI5085303,신천,경상남도
1070,NAI5085701,주호,경상남도
1071,NAI5085801,진영소방서,경상남도
1072,NAI5085802,주호마을,경상남도
1073,NAI5085803,서재골,경상남도
1074,NAI5086001,금산갈비,경상남도
1075,NAI5086002,금산초등학교,경상남도
1076,NAI5086003,진영공설운동장,경상남도
1077,NAI5086101,이진캐스빌,경상남도
1078,NAI5086201,코아루,경상남도
1079,NAI5086202,중흥신도시,경상남도
1080,NAI5086203,금병초등학교,경상남도
1081,NAI5086204,진영중학교,경상남도
1082,NAI5086205,진영자이,경상남도
1083,NAI5086210,진영부동산,경상남도
1084,NAI5086402,장복아파트,경상남도
1085,NAI5086403,진우원,경상남도
1086,NAI5086404,기영맨션,경상남도
1087,NAI5086405,장복,경상남도
1088,NAI5086406,본산입구,경상남도
1089,NAI5086601,부곡마을,경상남도
1090,NAI5086602,삼성아파트,경상남도
1091,NAI5086603,거성아파트,경상남도
1092,NAI5086604,부곡,경상남도
1093,NAI5086605,중흥2차,경상남도
1094,NAI5086606,중흥1차후문,경상남도
1095,NAI5086608,2차친절마트,경상남도
1096,NAI5086609,코아루403동앞,경상남도
1097,NAI5086610,115동마트앞,경상남도
1098,NAI5086611,112동중개사앞,경상남도
1099,NAI5086701,진영농협,경상남도
1100,NAI5086702,구.진영역(폐역),경상남도
1101,NAI5086801,진영,경상남도
1102,NAI5086804,여래터미널(진영시외버스터미널),경상남도
1103,NAI5086901,용담마을,경상남도
1104,NAI5086902,신용삼거리,경상남도
1105,NAI5086903,신용마을,경상남도
1106,NAI5086904,한서병원,경상남도
1107,NAI5086905,용전마을,경상남도
1108,NAI5086907,빙그레,경상남도
1109,NAI3836803,통점,경상북도
1110,NAI3836804,휴양림,경상북도
1111,NAI3843601,하양,경상북도
1112,NAI3845401,대구대정문,경상북도
1113,NAI3849701,진량,경상북도
1114,NAI3854101,영남대,경상북도
1115,NAI3854102,영대,경상북도
1116,NAI3855601,자인,경상북도
1117,NAI3856801,용성,경상북도
1118,NAI3856802,곡난,경상북도
1119,NAI3856901,곡란,경상북도
1120,NAI3857301,남산,경상북도
1121,NAI3857701,금호(경산),경상북도
1122,NAI3857702,상대온천,경상북도
1123,NAI3857801,한의대입구,경상북도
1124,NAI3859101,계양동,경상북도
1125,NAI3860701,갈지,경상북도
1126,NAI3861901,경산,경상북도
1127,NAI3862701,경산시장,경상북도
1128,NAI3864601,중앙병원,경상북도
1129,NAI3867801,경산역,경상북도
1130,NAI3869501,외대,경상북도
1131,NAI3869601,금곡,경상북도
1132,NAI3869701,남천,경상북도
1133,NAI3880201,신령,경상북도
1134,NAI3880601,대안마을입구,경상북도
1135,NAI3880701,화산(영천시),경상북도
1136,NAI3881001,삼창,경상북도
1137,NAI3881301,자천,경상북도
1138,NAI3881401,자양,경상북도
1139,NAI3881702,임고,경상북도
1140,NAI3882001,사동(울진),경상북도
1141,NAI3882002,휴게소(영천),경상북도
1142,NAI3886901,송천,경상남도
1143,NAI3888201,금호,경상북도
1144,NAI3888501,영천,경상북도
1145,NAI3890001,창하,경상북도
1146,NAI3890101,구지,경상북도
1147,NAI3890201,고경,경상북도
1148,NAI3890701,임포(북안),경상북도
